time,model.root.system1.integrator.y,model.root.system1.integrator1.y,model.root.system1.der(integrator.y),model.root.system1.der(integrator1.y),model.root.system1.HModelica,model.root.system1.hxPower,model.root.system1.hxPowerIntegral,model.root.system1.momentumModelica,model.root.system1.power,model.root.system1.powerIntegral,model.root.system1.temperatureModelica,model.root.system1.integrator.u,model.root.system1.integrator1.u,model.root.system1.ramp.y,model.root.system1.ramp1.y,model.root.system1.ramp2.y,model.root.system1.integrator.initType,model.root.system1.integrator1.initType,model.root.system1.integrator.use_reset,model.root.system1.integrator.use_set,model.root.system1.integrator1.use_reset,model.root.system1.integrator1.use_set
0.593, 89991128.6904, -8301.89066248, 138913138.524, -15962.4702005, 10000, -15962.4702005, -8301.89066248, 0, 138913138.524, 89991128.6904, 850, 138913138.524, -15962.4702005, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.593, 89991128.6904, -8301.89066248, 138913138.524, -15962.4702005, 10000, -15962.4702005, -8301.89066248, 0, 138913138.524, 89991128.6904, 850, 138913138.524, -15962.4702005, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.594, 90130002.5336, -8317.85820985, 138873843.245, -15967.547364, 10000, -15967.547364, -8317.85820985, 0, 138873843.245, 90130002.5336, 850, 138873843.245, -15967.547364, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.594, 90130002.5336, -8317.85820985, 138873843.245, -15967.547364, 10000, -15967.547364, -8317.85820985, 0, 138873843.245, 90130002.5336, 850, 138873843.245, -15967.547364, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.594, 90130002.5336, -8317.85820985, 138873843.245, -15967.547364, 10000, -15967.547364, -8317.85820985, 0, 138873843.245, 90130002.5336, 850, 138873843.245, -15967.547364, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.595, 90268837.1041, -8333.83082766, 138834570.458, -15972.6178162, 10000, -15972.6178162, -8333.83082766, 0, 138834570.458, 90268837.1041, 850, 138834570.458, -15972.6178162, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.595, 90268837.1041, -8333.83082766, 138834570.458, -15972.6178162, 10000, -15972.6178162, -8333.83082766, 0, 138834570.458, 90268837.1041, 850, 138834570.458, -15972.6178162, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.595, 90268837.1041, -8333.83082766, 138834570.458, -15972.6178162, 10000, -15972.6178162, -8333.83082766, 0, 138834570.458, 90268837.1041, 850, 138834570.458, -15972.6178162, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.596, 90407632.4242, -8349.80850922, 138795320.144, -15977.6815593, 10000, -15977.6815593, -8349.80850922, 0, 138795320.144, 90407632.4242, 850, 138795320.144, -15977.6815593, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.596, 90407632.4242, -8349.80850922, 138795320.144, -15977.6815593, 10000, -15977.6815593, -8349.80850922, 0, 138795320.144, 90407632.4242, 850, 138795320.144, -15977.6815593, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.596, 90407632.4242, -8349.80850922, 138795320.144, -15977.6815593, 10000, -15977.6815593, -8349.80850922, 0, 138795320.144, 90407632.4242, 850, 138795320.144, -15977.6815593, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.597, 90546388.5165, -8365.79124782, 138756092.283, -15982.7385954, 10000, -15982.7385954, -8365.79124782, 0, 138756092.283, 90546388.5165, 850, 138756092.283, -15982.7385954, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.597, 90546388.5165, -8365.79124782, 138756092.283, -15982.7385954, 10000, -15982.7385954, -8365.79124782, 0, 138756092.283, 90546388.5165, 850, 138756092.283, -15982.7385954, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.597, 90546388.5165, -8365.79124782, 138756092.283, -15982.7385954, 10000, -15982.7385954, -8365.79124782, 0, 138756092.283, 90546388.5165, 850, 138756092.283, -15982.7385954, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.598, 90685105.4034, -8381.77903674, 138716886.857, -15987.7889265, 10000, -15987.7889265, -8381.77903674, 0, 138716886.857, 90685105.4034, 850, 138716886.857, -15987.7889265, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.598, 90685105.4034, -8381.77903674, 138716886.857, -15987.7889265, 10000, -15987.7889265, -8381.77903674, 0, 138716886.857, 90685105.4034, 850, 138716886.857, -15987.7889265, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.598, 90685105.4034, -8381.77903674, 138716886.857, -15987.7889265, 10000, -15987.7889265, -8381.77903674, 0, 138716886.857, 90685105.4034, 850, 138716886.857, -15987.7889265, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.599, 90823783.1072, -8397.7718693, 138677703.847, -15992.8325549, 10000, -15992.8325549, -8397.7718693, 0, 138677703.847, 90823783.1072, 850, 138677703.847, -15992.8325549, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.599, 90823783.1072, -8397.7718693, 138677703.847, -15992.8325549, 10000, -15992.8325549, -8397.7718693, 0, 138677703.847, 90823783.1072, 850, 138677703.847, -15992.8325549, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.599, 90823783.1072, -8397.7718693, 138677703.847, -15992.8325549, 10000, -15992.8325549, -8397.7718693, 0, 138677703.847, 90823783.1072, 850, 138677703.847, -15992.8325549, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.6, 90962421.6504, -8413.76973878, 138638543.235, -15997.8694825, 10000, -15997.8694825, -8413.76973878, 0, 138638543.235, 90962421.6504, 850, 138638543.235, -15997.8694825, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.6, 90962421.6504, -8413.76973878, 138638543.235, -15997.8694825, 10000, -15997.8694825, -8413.76973878, 0, 138638543.235, 90962421.6504, 850, 138638543.235, -15997.8694825, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.6, 90962421.6504, -8413.76973878, 138638543.235, -15997.8694825, 10000, -15997.8694825, -8413.76973878, 0, 138638543.235, 90962421.6504, 850, 138638543.235, -15997.8694825, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.601, 91101021.0554, -8429.77263849, 138599405.002, -16002.8997114, 10000, -16002.8997114, -8429.77263849, 0, 138599405.002, 91101021.0554, 850, 138599405.002, -16002.8997114, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.601, 91101021.0554, -8429.77263849, 138599405.002, -16002.8997114, 10000, -16002.8997114, -8429.77263849, 0, 138599405.002, 91101021.0554, 850, 138599405.002, -16002.8997114, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.601, 91101021.0554, -8429.77263849, 138599405.002, -16002.8997114, 10000, -16002.8997114, -8429.77263849, 0, 138599405.002, 91101021.0554, 850, 138599405.002, -16002.8997114, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.602, 91239581.3446, -8445.78056174, 138560289.13, -16007.9232438, 10000, -16007.9232438, -8445.78056174, 0, 138560289.13, 91239581.3446, 850, 138560289.13, -16007.9232438, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.602, 91239581.3446, -8445.78056174, 138560289.13, -16007.9232438, 10000, -16007.9232438, -8445.78056174, 0, 138560289.13, 91239581.3446, 850, 138560289.13, -16007.9232438, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.602, 91239581.3446, -8445.78056174, 138560289.13, -16007.9232438, 10000, -16007.9232438, -8445.78056174, 0, 138560289.13, 91239581.3446, 850, 138560289.13, -16007.9232438, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.603, 91378102.5402, -8461.79350182, 138521195.599, -16012.9400817, 10000, -16012.9400817, -8461.79350182, 0, 138521195.599, 91378102.5402, 850, 138521195.599, -16012.9400817, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.603, 91378102.5402, -8461.79350182, 138521195.599, -16012.9400817, 10000, -16012.9400817, -8461.79350182, 0, 138521195.599, 91378102.5402, 850, 138521195.599, -16012.9400817, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.603, 91378102.5402, -8461.79350182, 138521195.599, -16012.9400817, 10000, -16012.9400817, -8461.79350182, 0, 138521195.599, 91378102.5402, 850, 138521195.599, -16012.9400817, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.604, 91516584.6646, -8477.81145204, 138482124.392, -16017.9502273, 10000, -16017.9502273, -8477.81145204, 0, 138482124.392, 91516584.6646, 850, 138482124.392, -16017.9502273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.604, 91516584.6646, -8477.81145204, 138482124.392, -16017.9502273, 10000, -16017.9502273, -8477.81145204, 0, 138482124.392, 91516584.6646, 850, 138482124.392, -16017.9502273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.604, 91516584.6646, -8477.81145204, 138482124.392, -16017.9502273, 10000, -16017.9502273, -8477.81145204, 0, 138482124.392, 91516584.6646, 850, 138482124.392, -16017.9502273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.605, 91655027.7401, -8493.83440573, 138443075.49, -16022.9536825, 10000, -16022.9536825, -8493.83440573, 0, 138443075.49, 91655027.7401, 850, 138443075.49, -16022.9536825, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.605, 91655027.7401, -8493.83440573, 138443075.49, -16022.9536825, 10000, -16022.9536825, -8493.83440573, 0, 138443075.49, 91655027.7401, 850, 138443075.49, -16022.9536825, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.605, 91655027.7401, -8493.83440573, 138443075.49, -16022.9536825, 10000, -16022.9536825, -8493.83440573, 0, 138443075.49, 91655027.7401, 850, 138443075.49, -16022.9536825, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.606, 91793431.7889, -8509.86235618, 138404048.874, -16027.9504494, 10000, -16027.9504494, -8509.86235618, 0, 138404048.874, 91793431.7889, 850, 138404048.874, -16027.9504494, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.606, 91793431.7889, -8509.86235618, 138404048.874, -16027.9504494, 10000, -16027.9504494, -8509.86235618, 0, 138404048.874, 91793431.7889, 850, 138404048.874, -16027.9504494, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.606, 91793431.7889, -8509.86235618, 138404048.874, -16027.9504494, 10000, -16027.9504494, -8509.86235618, 0, 138404048.874, 91793431.7889, 850, 138404048.874, -16027.9504494, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.607, 91931796.8335, -8525.89529671, 138365044.525, -16032.9405302, 10000, -16032.9405302, -8525.89529671, 0, 138365044.525, 91931796.8335, 850, 138365044.525, -16032.9405302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.607, 91931796.8335, -8525.89529671, 138365044.525, -16032.9405302, 10000, -16032.9405302, -8525.89529671, 0, 138365044.525, 91931796.8335, 850, 138365044.525, -16032.9405302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.607, 91931796.8335, -8525.89529671, 138365044.525, -16032.9405302, 10000, -16032.9405302, -8525.89529671, 0, 138365044.525, 91931796.8335, 850, 138365044.525, -16032.9405302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.608, 92070122.8959, -8541.93322063, 138326062.426, -16037.923927, 10000, -16037.923927, -8541.93322063, 0, 138326062.426, 92070122.8959, 850, 138326062.426, -16037.923927, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.608, 92070122.8959, -8541.93322063, 138326062.426, -16037.923927, 10000, -16037.923927, -8541.93322063, 0, 138326062.426, 92070122.8959, 850, 138326062.426, -16037.923927, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.608, 92070122.8959, -8541.93322063, 138326062.426, -16037.923927, 10000, -16037.923927, -8541.93322063, 0, 138326062.426, 92070122.8959, 850, 138326062.426, -16037.923927, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.609, 92208409.9984, -8557.97612128, 138287102.557, -16042.9006416, 10000, -16042.9006416, -8557.97612128, 0, 138287102.557, 92208409.9984, 850, 138287102.557, -16042.9006416, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.609, 92208409.9984, -8557.97612128, 138287102.557, -16042.9006416, 10000, -16042.9006416, -8557.97612128, 0, 138287102.557, 92208409.9984, 850, 138287102.557, -16042.9006416, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.609, 92208409.9984, -8557.97612128, 138287102.557, -16042.9006416, 10000, -16042.9006416, -8557.97612128, 0, 138287102.557, 92208409.9984, 850, 138287102.557, -16042.9006416, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.61, 92346658.1633, -8574.02399195, 138248164.9, -16047.8706764, 10000, -16047.8706764, -8574.02399195, 0, 138248164.9, 92346658.1633, 850, 138248164.9, -16047.8706764, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.61, 92346658.1633, -8574.02399195, 138248164.9, -16047.8706764, 10000, -16047.8706764, -8574.02399195, 0, 138248164.9, 92346658.1633, 850, 138248164.9, -16047.8706764, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.61, 92346658.1633, -8574.02399195, 138248164.9, -16047.8706764, 10000, -16047.8706764, -8574.02399195, 0, 138248164.9, 92346658.1633, 850, 138248164.9, -16047.8706764, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.611, 92484867.4128, -8590.07682599, 138209249.438, -16052.8340332, 10000, -16052.8340332, -8590.07682599, 0, 138209249.438, 92484867.4128, 850, 138209249.438, -16052.8340332, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.611, 92484867.4128, -8590.07682599, 138209249.438, -16052.8340332, 10000, -16052.8340332, -8590.07682599, 0, 138209249.438, 92484867.4128, 850, 138209249.438, -16052.8340332, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.611, 92484867.4128, -8590.07682599, 138209249.438, -16052.8340332, 10000, -16052.8340332, -8590.07682599, 0, 138209249.438, 92484867.4128, 850, 138209249.438, -16052.8340332, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.612, 92623037.7689, -8606.1346167, 138170356.15, -16057.7907142, 10000, -16057.7907142, -8606.1346167, 0, 138170356.15, 92623037.7689, 850, 138170356.15, -16057.7907142, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.612, 92623037.7689, -8606.1346167, 138170356.15, -16057.7907142, 10000, -16057.7907142, -8606.1346167, 0, 138170356.15, 92623037.7689, 850, 138170356.15, -16057.7907142, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.612, 92623037.7689, -8606.1346167, 138170356.15, -16057.7907142, 10000, -16057.7907142, -8606.1346167, 0, 138170356.15, 92623037.7689, 850, 138170356.15, -16057.7907142, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.613, 92761169.2539, -8622.19735742, 138131485.02, -16062.7407214, 10000, -16062.7407214, -8622.19735742, 0, 138131485.02, 92761169.2539, 850, 138131485.02, -16062.7407214, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.613, 92761169.2539, -8622.19735742, 138131485.02, -16062.7407214, 10000, -16062.7407214, -8622.19735742, 0, 138131485.02, 92761169.2539, 850, 138131485.02, -16062.7407214, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.613, 92761169.2539, -8622.19735742, 138131485.02, -16062.7407214, 10000, -16062.7407214, -8622.19735742, 0, 138131485.02, 92761169.2539, 850, 138131485.02, -16062.7407214, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.614, 92899261.89, -8638.26504148, 138092636.028, -16067.6840569, 10000, -16067.6840569, -8638.26504148, 0, 138092636.028, 92899261.89, 850, 138092636.028, -16067.6840569, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.614, 92899261.89, -8638.26504148, 138092636.028, -16067.6840569, 10000, -16067.6840569, -8638.26504148, 0, 138092636.028, 92899261.89, 850, 138092636.028, -16067.6840569, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.614, 92899261.89, -8638.26504148, 138092636.028, -16067.6840569, 10000, -16067.6840569, -8638.26504148, 0, 138092636.028, 92899261.89, 850, 138092636.028, -16067.6840569, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.615, 93037315.6991, -8654.3376622, 138053809.157, -16072.6207227, 10000, -16072.6207227, -8654.3376622, 0, 138053809.157, 93037315.6991, 850, 138053809.157, -16072.6207227, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.615, 93037315.6991, -8654.3376622, 138053809.157, -16072.6207227, 10000, -16072.6207227, -8654.3376622, 0, 138053809.157, 93037315.6991, 850, 138053809.157, -16072.6207227, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.615, 93037315.6991, -8654.3376622, 138053809.157, -16072.6207227, 10000, -16072.6207227, -8654.3376622, 0, 138053809.157, 93037315.6991, 850, 138053809.157, -16072.6207227, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.616, 93175330.7035, -8670.41521292, 138015004.387, -16077.5507209, 10000, -16077.5507209, -8670.41521292, 0, 138015004.387, 93175330.7035, 850, 138015004.387, -16077.5507209, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.616, 93175330.7035, -8670.41521292, 138015004.387, -16077.5507209, 10000, -16077.5507209, -8670.41521292, 0, 138015004.387, 93175330.7035, 850, 138015004.387, -16077.5507209, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.616, 93175330.7035, -8670.41521292, 138015004.387, -16077.5507209, 10000, -16077.5507209, -8670.41521292, 0, 138015004.387, 93175330.7035, 850, 138015004.387, -16077.5507209, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.617, 93313306.9252, -8686.49768697, 137976221.701, -16082.4740535, 10000, -16082.4740535, -8686.49768697, 0, 137976221.701, 93313306.9252, 850, 137976221.701, -16082.4740535, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.617, 93313306.9252, -8686.49768697, 137976221.701, -16082.4740535, 10000, -16082.4740535, -8686.49768697, 0, 137976221.701, 93313306.9252, 850, 137976221.701, -16082.4740535, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.617, 93313306.9252, -8686.49768697, 137976221.701, -16082.4740535, 10000, -16082.4740535, -8686.49768697, 0, 137976221.701, 93313306.9252, 850, 137976221.701, -16082.4740535, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.618, 93451244.3863, -8702.5850777, 137937461.08, -16087.3907226, 10000, -16087.3907226, -8702.5850777, 0, 137937461.08, 93451244.3863, 850, 137937461.08, -16087.3907226, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.618, 93451244.3863, -8702.5850777, 137937461.08, -16087.3907226, 10000, -16087.3907226, -8702.5850777, 0, 137937461.08, 93451244.3863, 850, 137937461.08, -16087.3907226, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.618, 93451244.3863, -8702.5850777, 137937461.08, -16087.3907226, 10000, -16087.3907226, -8702.5850777, 0, 137937461.08, 93451244.3863, 850, 137937461.08, -16087.3907226, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.619, 93589143.1088, -8718.67737843, 137898722.505, -16092.3007302, 10000, -16092.3007302, -8718.67737843, 0, 137898722.505, 93589143.1088, 850, 137898722.505, -16092.3007302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.619, 93589143.1088, -8718.67737843, 137898722.505, -16092.3007302, 10000, -16092.3007302, -8718.67737843, 0, 137898722.505, 93589143.1088, 850, 137898722.505, -16092.3007302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.619, 93589143.1088, -8718.67737843, 137898722.505, -16092.3007302, 10000, -16092.3007302, -8718.67737843, 0, 137898722.505, 93589143.1088, 850, 137898722.505, -16092.3007302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.62, 93727003.1148, -8734.77458251, 137860005.96, -16097.2040783, 10000, -16097.2040783, -8734.77458251, 0, 137860005.96, 93727003.1148, 850, 137860005.96, -16097.2040783, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.62, 93727003.1148, -8734.77458251, 137860005.96, -16097.2040783, 10000, -16097.2040783, -8734.77458251, 0, 137860005.96, 93727003.1148, 850, 137860005.96, -16097.2040783, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.62, 93727003.1148, -8734.77458251, 137860005.96, -16097.2040783, 10000, -16097.2040783, -8734.77458251, 0, 137860005.96, 93727003.1148, 850, 137860005.96, -16097.2040783, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.621, 93864824.4262, -8750.87668327, 137821311.424, -16102.100769, 10000, -16102.100769, -8750.87668327, 0, 137821311.424, 93864824.4262, 850, 137821311.424, -16102.100769, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.621, 93864824.4262, -8750.87668327, 137821311.424, -16102.100769, 10000, -16102.100769, -8750.87668327, 0, 137821311.424, 93864824.4262, 850, 137821311.424, -16102.100769, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.621, 93864824.4262, -8750.87668327, 137821311.424, -16102.100769, 10000, -16102.100769, -8750.87668327, 0, 137821311.424, 93864824.4262, 850, 137821311.424, -16102.100769, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.622, 94002607.0651, -8766.98367408, 137782638.881, -16106.9908044, 10000, -16106.9908044, -8766.98367408, 0, 137782638.881, 94002607.0651, 850, 137782638.881, -16106.9908044, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.622, 94002607.0651, -8766.98367408, 137782638.881, -16106.9908044, 10000, -16106.9908044, -8766.98367408, 0, 137782638.881, 94002607.0651, 850, 137782638.881, -16106.9908044, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.622, 94002607.0651, -8766.98367408, 137782638.881, -16106.9908044, 10000, -16106.9908044, -8766.98367408, 0, 137782638.881, 94002607.0651, 850, 137782638.881, -16106.9908044, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.623, 94140351.0534, -8783.09554827, 137743988.312, -16111.8741864, 10000, -16111.8741864, -8783.09554827, 0, 137743988.312, 94140351.0534, 850, 137743988.312, -16111.8741864, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.623, 94140351.0534, -8783.09554827, 137743988.312, -16111.8741864, 10000, -16111.8741864, -8783.09554827, 0, 137743988.312, 94140351.0534, 850, 137743988.312, -16111.8741864, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.623, 94140351.0534, -8783.09554827, 137743988.312, -16111.8741864, 10000, -16111.8741864, -8783.09554827, 0, 137743988.312, 94140351.0534, 850, 137743988.312, -16111.8741864, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.624, 94278056.4131, -8799.21229918, 137705359.698, -16116.7509171, 10000, -16116.7509171, -8799.21229918, 0, 137705359.698, 94278056.4131, 850, 137705359.698, -16116.7509171, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.624, 94278056.4131, -8799.21229918, 137705359.698, -16116.7509171, 10000, -16116.7509171, -8799.21229918, 0, 137705359.698, 94278056.4131, 850, 137705359.698, -16116.7509171, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.624, 94278056.4131, -8799.21229918, 137705359.698, -16116.7509171, 10000, -16116.7509171, -8799.21229918, 0, 137705359.698, 94278056.4131, 850, 137705359.698, -16116.7509171, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.625, 94415723.1661, -8815.33392018, 137666753.021, -16121.6209984, 10000, -16121.6209984, -8815.33392018, 0, 137666753.021, 94415723.1661, 850, 137666753.021, -16121.6209984, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.625, 94415723.1661, -8815.33392018, 137666753.021, -16121.6209984, 10000, -16121.6209984, -8815.33392018, 0, 137666753.021, 94415723.1661, 850, 137666753.021, -16121.6209984, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.625, 94415723.1661, -8815.33392018, 137666753.021, -16121.6209984, 10000, -16121.6209984, -8815.33392018, 0, 137666753.021, 94415723.1661, 850, 137666753.021, -16121.6209984, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.626, 94553351.3344, -8831.46040461, 137628168.264, -16126.4844326, 10000, -16126.4844326, -8831.46040461, 0, 137628168.264, 94553351.3344, 850, 137628168.264, -16126.4844326, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.626, 94553351.3344, -8831.46040461, 137628168.264, -16126.4844326, 10000, -16126.4844326, -8831.46040461, 0, 137628168.264, 94553351.3344, 850, 137628168.264, -16126.4844326, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.626, 94553351.3344, -8831.46040461, 137628168.264, -16126.4844326, 10000, -16126.4844326, -8831.46040461, 0, 137628168.264, 94553351.3344, 850, 137628168.264, -16126.4844326, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.627, 94690940.9398, -8847.59174583, 137589605.408, -16131.3412214, 10000, -16131.3412214, -8847.59174583, 0, 137589605.408, 94690940.9398, 850, 137589605.408, -16131.3412214, 0, 850, 10000, 3, 3, 0, 0, 0, 0
